109,70
110,67
110,129
110,130
111,68
111,91
111,130
112,1
112,11
112,37
112,49
112,75
112,124
113,12
113,36
113,43
113,50
113,76
113,123
114,0
114,11
114,37
115,1
115,12
115,36
115,44
115,84
116,2
116,8
116,65
116,66
116,71
116,72
116,74
116,75
116,76
116,80
116,85
116,103
116,118
116,127
116,128
117,65
117,66
117,71
117,72
117,75
117,76
117,79
117,80
117,84
117,95
117,102
117,127
117,128
118,65
118,66
118,71
118,72
118,73
118,75
118,76
118,85
118,116
118,129
119,49
119,59
120,50
120,60
121,51
121,63
122,52
122,62
122,64
123,49
124,50
124,62
125,61
125,83
125,123
126,1
126,27
126,56
126,64
126,83
126,124
127,49
127,65
128,50
128,120
129,57
130,78
